time_intervals,cerealia,cyperaceae,poeceae ,trees,crops,herbaceous_plants
-400 to -301,0,0.01953125,0.125,0.7734375,0,0.00390625
-400 to -301,0,0.107936508,0.257142857,0.558730159,0.007936508,0.019047619
-400 to -301,0,0.066372981,0.009104258,0.735976505,0.005873715,0.001468429
-400 to -301,0,0.005245383,0.021621738,0.779786713,0.004605178,0.011802112
-400 to -301,0,0.020833333,0.049242424,0.863636364,0.005681818,0.011363636
-400 to -301,0,0.008635579,0.010362694,0.875647668,0.001727116,0.001727116
-400 to -301,0.000314762,0.001888574,0.026440038,0.898016997,0,0.003462386
-400 to -301,0.00075837,0.054281686,0.044952139,0.776655245,0.005163427,0.009043157
-400 to -301,0.001035197,0.013772617,0.019443694,0.911828247,0.00715636,0.009046719
-400 to -301,0,0.003322259,0.003322259,0.983388704,0,0.003322259
-400 to -301,0.00059952,0.007129833,0.005849535,0.586313098,0.002252413,0.001199041
-400 to -301,0,0.008912656,0.003565062,0.696969697,0,0
-400 to -301,0,0.007829978,0.010067114,0.903803132,0,0.001118568
-400 to -301,0,0.024282561,0.163355408,0.547461369,0.004415011,0.08388521
-400 to -301,0,0.002886463,0.015274277,0.506385917,0,0.000986193
-400 to -301,0,0.038379531,0.008528785,0.863539446,0.004264392,0.004264392
-400 to -301,0.001672241,0.007525084,0.022575251,0.835284281,0.001672241,0.008361204
-400 to -301,0,0.117400419,0.00524109,0.84067086,0.004192872,0.007337526
-400 to -301,0,0.010280225,0.036313209,0.847508335,0.003924546,0.017464476
-400 to -301,0,0.01079414,0.023901311,0.949113338,0.00077101,0.00077101
-400 to -301,0,0,0.002682763,0.672702884,0,0
-400 to -301,0.002272275,0.004363351,0.059570494,0.873056439,0.003479988,0.016557778
-400 to -301,0.002472192,0.01360775,0.017305342,0.815771299,0.002472192,0.001237624
-400 to -301,0.003095975,0.009287926,0.00619195,0.566563467,0.003095975,0.095975232
-400 to -301,0,0.010443864,0.014360313,0.933420366,0.002610966,0
-400 to -301,0,0.044123916,0.003039514,0.730521165,0.004568537,0.019784639
-400 to -301,0,0.007427414,0.0486158,0.86563133,0.001350439,0.020931803
-400 to -301,0,0.004408523,0.016899339,0.786921381,0.000734754,0.005143277
-400 to -301,0.001552795,0.004658385,0.023291925,0.597826087,0.007763975,0.010869565
-400 to -301,0,0.00136612,0.007492878,0.820844279,0,0
-400 to -301,0,0.243847875,0.055928412,0.530201342,0.006711409,0.020134228
-400 to -301,0.000908265,0.006859196,0.02099905,0.943171241,0.00177815,0.004429939
-400 to -301,0.004484305,0.134529148,0.116591928,0.251121076,0.00896861,0.01793722
-400 to -301,0,0.027600849,0.016985138,0.927813163,0,0.008492569
-400 to -301,0,0.001692047,0.024957699,0.942047377,0,0.000846024
-400 to -301,0,0,0.002213008,0.617952619,0.001696212,0
-400 to -301,0.000604143,0.018685248,0.02049888,0.766909787,0.003567048,0.004031041
-400 to -301,0,0.104545455,0.145454545,0.290909091,0.045454545,0.1
-400 to -301,0.007843137,0.288235294,0.074509804,0.550980392,0.001960784,0.015686275
-400 to -301,0,0.04974271,0.07890223,0.636363636,0.010291595,0.032590051
-400 to -301,0,0.004830918,0.011272142,0.771336554,0.003220612,0.001610306
-400 to -301,0.001140655,0.041501552,0.038597855,0.666875261,0.002321217,0.010867449
-400 to -301,0.000795394,0.004124015,0.059304792,0.751390747,0.002168816,0.013817097
-400 to -301,0,0.040778499,0.003707136,0.895273401,0.002780352,0.002780352
-400 to -301,0,0.138412306,0.15570069,0.553357411,0.006776968,0.018688546
-400 to -301,0,0.031088083,0.14507772,0.699481865,0,0.002590674
-400 to -301,0.001052078,0.041031036,0.12730142,0.165702262,0.002104156,0.013150973
-400 to -301,0,0.008698975,0.071327064,0.88016694,0.000550055,0.003187834
-400 to -301,0,0.061016949,0.023050847,0.688813559,0.002033898,0.005423729
-400 to -301,0,0.006261181,0.007155635,0.980322004,0,0
-400 to -301,0.005540166,0.246537396,0.254847645,0.279778393,0.002770083,0.030470914
-300 to -201,0,0.003412969,0.012676743,0.343734764,0,0.001950268
-300 to -201,4.44E-05,0.000221234,0.002965654,0.041443622,4.44E-05,0.000254541
-300 to -201,0.002421308,0.021791768,0.200968523,0.285714286,0.00968523,0.079903148
-300 to -201,0.005309735,0.051327434,0.092035398,0.451327434,0,0.019469027
-300 to -201,0.001797935,0.007378528,0.03781978,0.834159501,0.00499746,0.023338242
-300 to -201,0.000677048,0.037772811,0.048241666,0.559462245,0.000677048,0.029637281
-300 to -201,0,0.005681818,0.022727273,0.860795455,0.014204545,0.005681818
-300 to -201,0.002967359,0.003956479,0.051434224,0.895153314,0,0.011869436
-300 to -201,0,0.005396648,0.042599114,0.894286,0.006682957,0.015298122
-300 to -201,0.002083333,0,0.054166667,0.864583333,0.00625,0.01875
-300 to -201,0,0.01459854,0.01946472,0.871046229,0.00486618,0.00486618
-300 to -201,0.00047081,0.337570621,0.080037665,0.177024482,0.152542373,0.014124294
-300 to -201,0.005247652,0.033155744,0.047875505,0.647473884,0.005146422,0.01787537
-300 to -201,0,0.035893477,0.007333076,0.194519491,0.001929757,0.710150521
-300 to -201,0.00132626,0.00265252,0.068965517,0.610079576,0.00265252,0.017241379
-300 to -201,0.012383901,0,0.170278638,0.229102167,0.099071207,0.170278638
-300 to -201,0.006535948,0.006535948,0.045751634,0.390522876,0,0.001633987
-300 to -201,0,0.060274749,0.006790457,0.801754291,0.004669114,0.003821656
-300 to -201,0,0.005545287,0.121996303,0.735674677,0.001848429,0.020332717
-300 to -201,0,0.024937656,0.054862843,0.847880299,0,0.019950125
-300 to -201,0.005928854,0.002964427,0.050395257,0.403162055,0.005928854,0.028656126
-300 to -201,0,0.000722648,0.001878884,0.115334586,0,0.000289059
-300 to -201,0.002506266,0.020050125,0.080200501,0.661654135,0.002506266,0.022556391
-300 to -201,0,0.01572327,0.110062893,0.783018868,0.01572327,0.018867925
-300 to -201,0.011235955,0.018726592,0.036204744,0.741573034,0.003745318,0.026217228
-300 to -201,0,0.055319149,0.223404255,0.493617021,0.053191489,0.046808511
-300 to -201,0.000987167,0.022704837,0.075024679,0.448173741,0.003948667,0.04047384
-300 to -201,0.001793722,0.076233184,0.112107623,0.706726457,0.006278027,0.021524664
-300 to -201,0,0.319316689,0.048620237,0.429697766,0.005256242,0.114323259
-300 to -201,0.000510465,0.004510123,0.022854993,0.921700316,0.002529771,0.009391296
-300 to -201,0.000325839,0.012707722,0.042359075,0.852069078,0.001629195,0.004561746
-300 to -201,0.000791557,0.001558632,0.005988246,0.760771933,0.000280899,0.002410686
-300 to -201,0.002222222,0.134843703,0.193424651,0.286325599,0.007855731,0.068849728
-300 to -201,0.001186944,0.001186944,0.00652819,0.966172107,0.001780415,0.002373887
-300 to -201,0,0.003080709,0.013673442,0.954401415,0,0.009854181
-300 to -201,0,0.002967359,0,0.489614243,0.008902077,0.109792285
-300 to -201,0.002207506,0.002207506,0.167770419,0.518763797,0.017660044,0.017660044
-300 to -201,0.001655629,0.004966887,0.018211921,0.947019868,0.001655629,0.008278146
-300 to -201,0,0.004889976,0.160146699,0.799511002,0.006112469,0.002444988
-300 to -201,0.000944287,0.048452793,0.045269747,0.718204184,0.005781925,0.014454023
-300 to -201,0.000303951,0.008522511,0.032813754,0.917223827,0.000686106,0.003997265
-300 to -201,0,0.008250511,0.02824613,0.853431222,0.000431779,0.008194529
-300 to -201,0,0.057939914,0.025751073,0.467811159,0.004291845,0.010729614
-300 to -201,0,0.003801027,0.03694979,0.712504196,0.009664172,0.014230018
-300 to -201,0.000485905,0.007679088,0.060078373,0.741882591,0.002625311,0.011422303
-300 to -201,0.000463124,0.006043349,0.039173884,0.679528614,0.000741095,0.008064763
-300 to -201,0.010638298,0.45212766,0.117021277,0.361702128,0,0.031914894
-300 to -201,0.00045106,0.001365555,0.006807611,0.776274505,0.000564972,0.003282106
-300 to -201,0.000284414,0.015224567,0.035961321,0.910235948,0.004882606,0
-300 to -201,0,0.02027027,0.037162162,0.831081081,0.016891892,0.033783784
-300 to -201,0.003478261,0.012173913,0.045217391,0.900869565,0.00173913,0.003478261
-300 to -201,0.000343623,0.007639032,0.029592031,0.928856726,0.001532218,0.005618538
-300 to -201,0.001319355,0.004528598,0.029025817,0.757880474,0.002674369,0.010626159
-300 to -201,0.00031504,0.008806166,0.020235025,0.73163283,0.002125347,0.00727413
-300 to -201,0.002283105,0.002283105,0.020547945,0.933789954,0,0.00913242
-300 to -201,0.000660066,0.020462046,0.071287129,0.732673267,0.01320132,0.048184818
-300 to -201,0.001128668,0.041760722,0.047404063,0.634311512,0.005643341,0.011286682
-300 to -201,0,0.038235294,0.373529412,0.014705882,0.070588235,0.305882353
-300 to -201,0,0.038147139,0.046321526,0.841961853,0,0.005449591
-300 to -201,0,0.037572254,0.020231214,0.835260116,0.020231214,0.011560694
-300 to -201,0,0.007272727,0.009090909,0.641818182,0.001818182,0.010909091
-300 to -201,0,0.019816511,0.054319955,0.8773253,0,0
-300 to -201,0.002807018,0.056771274,0.244360975,0.341866527,0.018759593,0.036714193
-300 to -201,0,0.025568182,0.002840909,0.28125,0.548295455,0.007102273
-300 to -201,0,0.006568144,0.02134647,0.901477833,0.003284072,0.013136289
-300 to -201,0.002439024,0.032445851,0.057258115,0.756708869,0.011028362,0.005089059
-300 to -201,0.003043214,0.209981741,0.076080341,0.628119294,0.004869142,0.009129641
-300 to -201,0,0.00678733,0.002262443,0.398190045,0,0.131221719
-300 to -201,0.00280112,0.035645027,0.053806138,0.631991258,0.118078,0.027457137
-300 to -201,0.000703235,0.081575246,0.104078762,0.694092827,0.005625879,0.010548523
-300 to -201,0.001143383,0.017507037,0.091623536,0.810891002,0.009555154,0.021825872
-300 to -201,0,0.150240385,0.010817308,0.483173077,0.015625,0.001201923
-300 to -201,0.004028286,0.020335684,0.067874564,0.416439385,0.002928176,0.009023257
-300 to -201,0,0.014675052,0.020964361,0.789308176,0.002096436,0.002096436
-300 to -201,0.002487562,0.014925373,0.044776119,0.771144279,0.002487562,0.032338308
-300 to -201,0,0.018518519,0.035185185,0.607407407,0,0.038888889
-300 to -201,0.000544366,0.013846826,0.046277803,0.2564193,0.001633097,0.037840133
-300 to -201,0.002123257,0.193864148,0.213054431,0.244062078,0.004345479,0.029725596
-300 to -201,0.001551203,0.002933994,0.013129526,0.525714231,0.002417998,0.005015168
-300 to -201,0,0.13583815,0.014450867,0.806358382,0.005780347,0.002890173
-300 to -201,0,0.043879908,0.065242494,0.658198614,0.006928406,0.009237875
-300 to -201,0,0.005464481,0.051912568,0.797814208,0.00273224,0.019125683
-300 to -201,0,0.01863354,0.01863354,0.785093168,0.004968944,0.008695652
-300 to -201,0,0.005703422,0.02661597,0.920152091,0.001901141,0.019011407
-300 to -201,0,0.005395683,0.003597122,0.857913669,0.001798561,0.001798561
-300 to -201,0.003012048,0.018072289,0.024096386,0.93373494,0,0
-300 to -201,0,0.001664873,0.01685314,0.863827475,0,0.002536077
-300 to -201,0.001385042,0.020083102,0.037396122,0.824792244,0.004155125,0.011080332
-300 to -201,0.00390625,0.0078125,0.037109375,0.90234375,0.005859375,0.005859375
-300 to -201,0,0.007020313,0.017109417,0.650100735,0.001879699,0.007020313
-300 to -201,0,0.002293578,0.002293578,0.626146789,0,0
-300 to -201,0.001733102,0,0.006932409,0.98440208,0,0.005199307
-300 to -201,0.001763668,0.024691358,0.186948854,0.324514991,0.005291005,0.174603175
-300 to -201,0.00101833,0,0.021029286,0.539235524,0,0.003121259
-300 to -201,0.001992032,0.023904382,0.019920319,0.828685259,0,0
-300 to -201,0,0.006119951,0.010403917,0.771113831,0.000611995,0.003671971
-300 to -201,0,0.012437811,0.032338308,0.767412935,0.004975124,0.012437811
-300 to -201,0.00111667,0.006243111,0.063965218,0.808501811,0.003242734,0.028210473
-300 to -201,0.002716457,0.005248371,0.062676241,0.852876473,0.00200447,0.026735758
-300 to -201,0.001024255,0.026629401,0.003978828,0.241779892,0,0.001530798
-300 to -201,0,0.011869436,0.008902077,0.522255193,0.017804154,0.12462908
-300 to -201,0,0.013793103,0.016551724,0.900689655,0.002758621,0.008275862
-300 to -201,0.005617978,0.098314607,0.042134831,0.626404494,0.005617978,0.030898876
-300 to -201,0,0.008748318,0.052489906,0.847913863,0.006729475,0.01615074
-300 to -201,0,0.020710059,0.053254438,0.715976331,0.00887574,0.085798817
-300 to -201,0.001106536,0.003187098,0.021461572,0.78163414,0.001755887,0.007414478
-300 to -201,0.004792332,0.012779553,0.030351438,0.6485623,0.011182109,0.031948882
-300 to -201,0.00244798,0.00122399,0.006119951,0.854345165,0,0.00244798
-300 to -201,0,0.135555556,0.202222222,0.515555556,0.006666667,0.006666667
-300 to -201,0,0.361290323,0.101075269,0.335483871,0.010752688,0.025806452
-300 to -201,0.002122129,0.005741265,0.039933869,0.903401987,0.00206044,0.012045963
-300 to -201,0.004166667,0.075,0.041666667,0.091666667,0.004166667,0.0125
-300 to -201,0,0,0.008190833,0.831911795,0.000434783,0.000797448
-300 to -201,0.000623624,0.017547988,0.028779393,0.792548209,0.008441199,0.008165266
-300 to -201,0.001216545,0.099711634,0.239524196,0.335405966,0.058970893,0.053906461
-300 to -201,0.009009009,0.304504505,0.041441441,0.590990991,0,0.009009009
-300 to -201,0,0.078891258,0.136460554,0.575692964,0.008528785,0.019189765
-300 to -201,0.001347709,0.002695418,0.006738544,0.843665768,0,0.001347709
-300 to -201,0.000719817,0.14105978,0.021452815,0.549126833,0.001689002,0.007350676
-300 to -201,0.000185141,0.00304814,0.033397111,0.816496815,0.001390112,0.006062305
-300 to -201,0.000768049,0.057603687,0.010752688,0.71812596,0.000768049,0.005376344
-300 to -201,0.002403846,0.001201923,0.014423077,0.859375,0.002403846,0.013221154
-300 to -201,0,0.227095143,0.179305916,0.437685987,0.025596212,0.029809072
-300 to -201,0,0.023910372,0.083009779,0.693090308,0,0.004555913
-300 to -201,0.002304147,0.14516129,0.170506912,0.306451613,0.002304147,0.087557604
-300 to -201,0.001757469,0.028119508,0.072056239,0.623901582,0.001757469,0.005272408
-300 to -201,0,0.011288708,0.058356205,0.871996141,0.001978899,0.005949893
-300 to -201,0.001788909,0.157423971,0.359570662,0.175313059,0.025044723,0.076923077
-300 to -201,0,0.011804498,0.021913003,0.868281072,0.000857633,0.003941257
-300 to -201,0.005586592,0.259776536,0.220670391,0.365921788,0.005586592,0.027932961
-200 to -101,0,0.004389173,0.021214338,0.561082663,0.001463058,0.003657644
-200 to -101,2.22E-05,0.000171494,0.002445082,0.037207464,5.19E-05,0.000252611
-200 to -101,0.000609013,0.149817296,0.316686967,0.355054811,0.012789281,0.046285018
-200 to -101,0,0.010869565,0.017391304,0.936956522,0,0
-200 to -101,0.001355014,0.123484524,0.337793856,0.24411963,0.093693676,0.098225516
-200 to -101,0.005154639,0.342783505,0.193298969,0.152061856,0.030927835,0.036082474
-200 to -101,0.001019521,0.005111245,0.008312309,0.919584251,0.002580808,0.009199653
-200 to -101,0.000198255,0.014293126,0.031505833,0.650306162,0.001687045,0.036847681
-200 to -101,0.003134796,0.034482759,0.012539185,0.774294671,0.015673981,0.012539185
-200 to -101,0.001005025,0.003177125,0.052787767,0.873448657,0.002804331,0.007116201
-200 to -101,0.000633714,0.004762114,0.039745945,0.897254392,0.00654923,0.017972754
-200 to -101,0.002136752,0.017094017,0.02991453,0.705128205,0.002136752,0.008547009
-200 to -101,0.000439754,0.244503078,0.088830255,0.107299912,0.229991205,0.01055409
-200 to -101,0.004969659,0.093677663,0.109740213,0.411141265,0.011011937,0.019456598
-200 to -101,0.000326158,0.056099152,0.015981735,0.174494455,0.005870841,0.621656882
-200 to -101,0,0.015822785,0.044303797,0.568037975,0.001582278,0.018987342
-200 to -101,0.072874494,0.05465587,0.018218623,0.5,0.018218623,0.024291498
-200 to -101,0.003826531,0.219387755,0.052295918,0.516581633,0.038265306,0.014030612
-200 to -101,0,0.002923977,0.109649123,0.833333333,0.001461988,0.007309942
-200 to -101,0,0.021523179,0.034768212,0.867549669,0.003311258,0.006622517
-200 to -101,0.008426966,0.00093633,0.030898876,0.384831461,0.013108614,0.029026217
-200 to -101,0,0.002101997,0.002653778,0.280912118,0,0.000120395
-200 to -101,0,0.043227666,0.09221902,0.625360231,0.011527378,0.020172911
-200 to -101,0,0.174645884,0.105688543,0.423264469,0.039999175,0.027154079
-200 to -101,0.003273322,0.026186579,0.019639935,0.821603928,0.001636661,0.009819967
-200 to -101,0,0.073529412,0.256302521,0.518907563,0.016806723,0.042016807
-200 to -101,0.000323102,0.002584814,0.022940226,0.142487884,0.000646204,0.007754443
-200 to -101,0.002516779,0.09647651,0.081375839,0.688758389,0.005033557,0.033557047
-200 to -101,0.001485149,0.021782178,0.046039604,0.544059406,0.003960396,0.00990099
-200 to -101,0.003804692,0.009511731,0.04692454,0.896005073,0.001902346,0.005707039
-200 to -101,0,0.013333333,0.023333333,0.71,0.003333333,0.06
-200 to -101,0,0.077443593,0.270057051,0.445778165,0.023665008,0.065403167
-200 to -101,0,0.010861039,0.025915183,0.926760895,0.000541126,0.007516732
-200 to -101,0.001399385,0.004039352,0.015339205,0.842808076,0.001384838,0.006404779
-200 to -101,0,0,0.030525031,0.93040293,0.001221001,0.003663004
-200 to -101,0,0.147929416,0.190325214,0.285187982,0.004640847,0.055981764
-200 to -101,0,0.002525253,0.008726976,0.971448554,0.000919118,0.002602619
-200 to -101,0,0.006666667,0.026666667,0.556666667,0.026666667,0.073333333
-200 to -101,0.00233728,0.005709757,0.106617171,0.590434136,0.014525104,0.017396157
-200 to -101,0.006644518,0.378737542,0.046511628,0.106312292,0.003322259,0.023255814
-200 to -101,0,0.012744265,0.012744265,0.941376381,0,0.001699235
-200 to -101,0,0.002857375,0.011429502,0.828288831,0.008726799,0.004208727
-200 to -101,0.000419287,0.005170016,0.02269486,0.937280567,0.001388427,0.005492077
-200 to -101,0.001277366,0.008793722,0.048664293,0.798147002,0.000650139,0.014491911
-200 to -101,0.000647216,0.003761011,0.036546254,0.622928802,0.00861197,0.013259122
-200 to -101,0.001075847,0.017213556,0.046261431,0.416352878,0.001075847,0.008606778
-200 to -101,0.000329388,0.006470072,0.079064142,0.732970033,0.004211391,0.016998719
-200 to -101,0.000539483,0.006846184,0.049973267,0.700500707,0.001261461,0.011491778
-200 to -101,0,0.003784295,0.018921476,0.951750237,0.002838221,0.000946074
